Area,Location,Bedrooms,Bathrooms,Year Built,Nearby Metro,Price
2023,Hyderabad,4,1,1998,Yes,94.76
2707,Pune,1,2,2008,Yes,112.2
3490,Pune,2,2,2003,No,106.07
2162,Chennai,5,1,2010,Yes,91.25
3551,Pune,4,2,2018,No,136.87
2514,Bangalore,5,2,2004,No,102.14
3152,Delhi,3,3,2000,No,124.79
2575,Mumbai,1,3,1995,No,87.99
2068,Delhi,2,1,2019,No,80.36
1641,Kolkata,1,3,1995,Yes,71.89
2452,Delhi,5,3,2019,No,109.01
2031,Mumbai,3,3,2007,No,99.8
2547,Delhi,1,1,2019,Yes,92.45
3358,Pune,2,3,1995,No,122.57
2082,Chennai,4,3,2011,No,83.41
3010,Bangalore,5,3,2017,No,133.14
1537,Bangalore,4,1,2004,Yes,76.71
1140,Pune,2,3,2014,Yes,49.33
3779,Chennai,2,1,2020,No,117.81
2751,Kolkata,2,3,2021,No,95.89
2581,Chennai,2,1,2015,Yes,107.69
1329,Delhi,5,3,1999,No,60.91
833,Bangalore,5,3,2006,Yes,64.42
3845,Bangalore,1,1,2009,Yes,137.48
1122,Kolkata,5,3,2019,Yes,86.62
2004,Bangalore,1,1,2021,No,71.49
2786,Mumbai,1,2,2000,No,89.99
1146,Bangalore,3,3,2010,No,47.82
2529,Mumbai,1,2,2020,No,87.87
2015,Pune,1,1,1999,Yes,64.98
2402,Mumbai,2,3,2022,No,92.04
3568,Hyderabad,2,3,2020,Yes,132.0
2502,Hyderabad,2,3,2015,No,79.47
1044,Mumbai,5,1,2012,Yes,63.64
3525,Chennai,1,1,2005,Yes,136.45
2631,Delhi,3,3,2008,No,102.98
3762,Kolkata,2,1,1997,No,137.38
3570,Chennai,3,1,2000,Yes,128.32
3851,Hyderabad,3,2,1995,No,131.72
932,Bangalore,2,2,2018,Yes,46.58
3757,Chennai,5,1,1996,No,122.36
2170,Delhi,3,1,2008,No,74.62
2896,Mumbai,5,3,2003,No,91.23
1887,Mumbai,4,2,1999,No,93.25
2447,Hyderabad,5,2,2002,Yes,114.47
2691,Kolkata,4,3,1996,No,109.35
2520,Kolkata,1,3,1995,No,84.84
1927,Pune,2,3,2003,Yes,78.18
3060,Kolkata,5,1,2013,Yes,134.25
2340,Pune,2,3,2004,No,96.96
918,Delhi,5,3,2020,Yes,73.8
3703,Delhi,1,2,2016,Yes,142.38
3608,Chennai,1,1,2003,No,114.3
3526,Delhi,4,1,1997,No,134.42
1694,Chennai,2,3,2010,Yes,85.2
2065,Pune,3,3,2022,No,89.58
3127,Chennai,4,1,1997,Yes,123.51
3271,Hyderabad,4,2,2017,No,124.08
1162,Chennai,1,2,2020,Yes,52.71
3868,Kolkata,1,3,2008,No,142.03
2573,Pune,3,3,2004,Yes,100.35
2540,Bangalore,4,1,2007,Yes,108.77
1113,Delhi,2,1,1997,No,66.11
2336,Mumbai,4,1,2003,No,85.53
2506,Pune,1,1,1995,No,91.05
3617,Chennai,1,2,2011,Yes,118.84
1886,Mumbai,5,2,2014,No,79.97
1071,Delhi,2,1,2010,Yes,53.81
1860,Mumbai,4,1,2003,Yes,74.38
3887,Mumbai,4,1,2012,No,123.82
2589,Hyderabad,3,3,2002,Yes,110.93
3190,Delhi,2,2,2008,Yes,105.06
3193,Chennai,1,2,1996,Yes,110.73
3080,Chennai,2,3,2017,Yes,122.6
1789,Bangalore,2,2,2020,Yes,63.38
3423,Kolkata,3,1,1996,No,120.16
3263,Chennai,3,3,2008,No,132.43
1704,Bangalore,5,3,2007,No,68.59
3114,Pune,1,1,1999,No,101.87
3844,Delhi,3,3,2021,No,131.99
1543,Kolkata,1,1,2008,Yes,50.75
1710,Bangalore,3,1,2003,No,89.02
3290,Delhi,5,2,2006,No,120.49
3407,Mumbai,4,1,2012,Yes,132.15
2685,Delhi,5,3,2011,Yes,115.73
2545,Delhi,2,1,2022,No,104.1
2923,Delhi,3,1,1997,Yes,130.96
1046,Mumbai,2,3,1995,No,63.23
2651,Kolkata,2,1,1999,Yes,126.26
3427,Chennai,5,1,1999,Yes,144.85
3160,Bangalore,4,1,2015,Yes,114.04
1375,Pune,5,2,1997,No,61.86
2415,Delhi,3,1,2013,No,89.76
3190,Delhi,4,2,1996,No,116.77
3562,Bangalore,2,2,2019,No,119.23
2005,Bangalore,2,2,2007,Yes,76.58
1783,Hyderabad,1,2,2011,No,76.19
3573,Mumbai,1,1,2020,No,117.96
3479,Bangalore,2,2,2011,No,118.61
3246,Mumbai,2,1,2005,No,101.64
3561,Chennai,4,3,2003,No,137.47
1723,Mumbai,1,1,2020,Yes,63.82
1091,Delhi,5,1,2020,Yes,75.89
2901,Pune,2,2,2017,Yes,97.97
2179,Delhi,5,1,2013,No,91.32
3830,Mumbai,4,3,2017,Yes,151.18
3324,Kolkata,3,1,2013,No,116.66
821,Hyderabad,2,2,1996,No,42.8
2115,Delhi,4,3,2012,Yes,110.33
1852,Hyderabad,2,1,2012,Yes,90.25
3542,Chennai,4,3,2020,Yes,147.99
2761,Hyderabad,3,2,2018,No,102.86
3007,Kolkata,2,1,2005,Yes,118.15
1709,Hyderabad,2,1,1995,No,73.11
1329,Chennai,3,1,2002,Yes,78.54
900,Hyderabad,4,2,1999,Yes,69.68
2113,Kolkata,2,1,2018,Yes,84.74
3190,Pune,4,2,1996,Yes,135.59
2751,Kolkata,3,3,2020,Yes,121.97
2701,Pune,3,1,1998,No,91.52
1378,Chennai,4,1,2018,No,62.34
2014,Chennai,4,1,1995,No,78.19
1589,Hyderabad,4,1,1999,Yes,75.83
2166,Delhi,3,1,2009,Yes,96.89
3692,Chennai,3,1,1995,No,125.19
2972,Mumbai,4,2,2001,No,110.54
2431,Delhi,4,3,2015,No,96.73
3737,Kolkata,4,2,2004,No,146.03
3516,Bangalore,2,3,1997,No,125.36
2183,Kolkata,3,1,2007,Yes,95.76
1302,Pune,2,3,2005,No,74.77
972,Pune,3,3,2010,No,54.14
1686,Pune,5,2,2020,No,91.39
2217,Delhi,2,2,2000,Yes,93.13
2967,Chennai,4,2,2014,Yes,121.91
1072,Mumbai,3,3,2009,No,72.88
2209,Bangalore,5,3,2021,No,110.25
3760,Pune,4,2,2004,Yes,160.38
3723,Kolkata,3,1,1999,No,121.1
1657,Delhi,1,2,2012,Yes,83.03
2710,Mumbai,1,1,2004,Yes,98.68
2757,Chennai,5,1,2006,Yes,119.37
1060,Bangalore,2,2,2019,No,52.21
2152,Kolkata,5,1,2009,Yes,90.53
1947,Pune,4,3,2019,No,64.03
2299,Chennai,2,2,2006,Yes,96.6
1077,Delhi,5,2,2006,Yes,74.76
2940,Pune,5,2,2018,No,124.2
3806,Delhi,1,1,2016,Yes,145.26
1622,Chennai,4,1,2021,Yes,89.74
2975,Bangalore,2,2,1996,Yes,123.21
1331,Pune,1,3,2012,Yes,59.32
3620,Pune,1,2,2008,Yes,146.64
966,Kolkata,3,3,2015,Yes,63.81
1630,Hyderabad,4,3,1996,No,80.35
1035,Mumbai,1,2,2003,Yes,53.19
1855,Pune,3,1,2007,Yes,86.73
2054,Mumbai,4,2,2001,No,89.55
990,Chennai,4,1,2002,No,38.73
3504,Hyderabad,2,1,2019,Yes,131.03
1412,Chennai,4,2,2015,No,82.95
2331,Kolkata,5,2,2006,No,99.21
3102,Bangalore,4,2,2011,Yes,126.89
2523,Chennai,1,1,1997,No,78.36
1772,Bangalore,5,1,2002,No,79.59
3927,Delhi,1,2,2017,Yes,130.65
1448,Hyderabad,1,3,2008,Yes,76.22
905,Kolkata,1,3,2013,No,40.96
2404,Mumbai,3,1,2018,No,90.14
991,Delhi,2,1,1999,No,51.47
1802,Kolkata,3,2,2008,Yes,84.72
2101,Bangalore,1,2,2007,Yes,78.17
2367,Pune,4,3,1999,Yes,100.04
3022,Mumbai,4,3,2022,No,126.38
2593,Delhi,1,3,2002,Yes,107.1
1434,Delhi,4,2,2006,No,48.75
884,Kolkata,3,3,2014,No,63.15
2811,Delhi,4,1,2000,Yes,104.04
3795,Chennai,2,1,2006,Yes,124.89
1527,Pune,1,1,2021,Yes,63.08
3885,Delhi,5,3,2019,Yes,160.5
1860,Delhi,2,2,2016,Yes,81.82
3898,Delhi,4,2,2013,Yes,146.83
2487,Hyderabad,1,3,2020,No,79.63
2399,Pune,5,1,2017,No,99.93
869,Delhi,2,1,1995,No,32.39
953,Mumbai,4,1,2011,No,62.45
2261,Hyderabad,4,3,2001,No,86.2
3612,Kolkata,1,2,2021,Yes,120.07
3118,Chennai,4,3,1997,Yes,133.62
3388,Chennai,1,2,2017,Yes,132.05
2819,Delhi,5,1,1999,Yes,126.94
1897,Pune,3,1,2018,No,67.25
1370,Pune,1,1,2004,No,40.76
948,Bangalore,2,2,1999,No,56.27
2857,Bangalore,3,3,2018,No,109.71
3491,Mumbai,3,2,2002,Yes,122.26
2909,Mumbai,2,1,2010,No,104.62
2211,Hyderabad,3,3,2016,No,91.94
2718,Pune,3,2,2006,No,107.1
1573,Mumbai,2,2,2011,Yes,94.46
2553,Bangalore,2,2,2014,No,86.13
2671,Pune,1,1,1999,Yes,95.9
3375,Bangalore,1,3,2009,No,113.35
2373,Delhi,1,2,2006,Yes,99.28
2512,Kolkata,3,2,2000,No,90.42
3292,Hyderabad,1,3,1999,Yes,131.75
2144,Kolkata,3,1,2004,Yes,90.91
1906,Kolkata,3,1,2018,Yes,87.93
816,Delhi,3,2,2001,No,29.92
3216,Mumbai,2,3,2021,Yes,116.18
2491,Bangalore,5,3,2013,No,112.28
3531,Pune,5,2,2002,No,123.69
3755,Pune,4,1,2019,No,125.34
1382,Mumbai,3,3,2010,No,41.86
1054,Hyderabad,3,3,2019,No,59.44
3303,Bangalore,1,3,2015,Yes,125.33
3490,Kolkata,3,1,1996,No,126.33
1360,Mumbai,1,1,2004,No,37.53
3380,Kolkata,1,2,1996,Yes,119.13
2215,Pune,5,3,2020,Yes,97.15
1119,Delhi,3,1,2009,No,39.1
1019,Hyderabad,1,3,2021,No,30.5
1498,Bangalore,3,2,1997,No,55.63
2237,Mumbai,1,2,2002,No,87.25
831,Delhi,2,1,2016,Yes,50.58
1514,Chennai,4,3,1995,No,66.87
3601,Bangalore,5,1,2016,No,138.87
1839,Pune,2,2,1995,No,62.54
1208,Pune,5,1,2021,Yes,87.49
3675,Chennai,5,1,2003,No,143.54
3020,Bangalore,5,1,1997,Yes,119.37
1735,Mumbai,5,2,2014,Yes,90.98
1927,Bangalore,5,3,2015,Yes,96.42
2140,Bangalore,2,3,2021,No,84.92
1506,Hyderabad,5,2,2007,No,61.96
3823,Hyderabad,1,1,1997,No,123.55
1582,Chennai,2,3,2012,No,65.02
2004,Kolkata,5,1,2014,Yes,106.23
2979,Pune,4,2,2019,Yes,121.28
3510,Delhi,3,3,2016,Yes,132.17
1978,Pune,2,1,2003,Yes,92.99
3206,Bangalore,1,1,2002,No,99.88
2058,Kolkata,1,1,1999,Yes,68.09
3607,Pune,4,2,2009,Yes,150.2
964,Chennai,3,3,2013,No,50.63
3564,Hyderabad,3,1,2003,Yes,125.21
3274,Hyderabad,5,1,2015,No,115.93
3524,Delhi,3,2,1998,Yes,137.91
3335,Delhi,2,3,2010,Yes,126.82
1012,Mumbai,3,2,1997,No,39.7
2748,Hyderabad,5,1,2011,Yes,124.91
1565,Pune,1,2,2009,No,52.08
3004,Hyderabad,3,3,2010,Yes,133.4
3946,Hyderabad,5,3,2003,Yes,146.67
3282,Pune,5,3,2011,No,123.15
2001,Chennai,4,3,2008,No,82.95
2619,Pune,3,2,1998,Yes,127.28
3689,Chennai,1,3,2011,Yes,156.99
1444,Mumbai,5,2,2000,No,41.2
2460,Bangalore,3,2,2006,No,125.0
3159,Pune,2,2,2019,No,111.38
2655,Bangalore,2,1,2021,Yes,125.23
926,Mumbai,1,1,2019,No,32.8
1176,Pune,2,2,2003,No,67.15
1024,Pune,5,1,2013,Yes,56.21
3888,Kolkata,4,3,2003,No,156.0
1296,Bangalore,5,1,2008,No,69.63
2816,Kolkata,2,3,2012,Yes,114.42
1272,Mumbai,4,1,2008,Yes,58.85
2688,Mumbai,3,3,2009,No,110.89
1960,Bangalore,5,2,2019,Yes,102.64
3322,Bangalore,1,2,2021,No,110.96
1016,Pune,1,1,1997,No,42.02
995,Hyderabad,4,2,2013,Yes,48.04
3048,Kolkata,2,3,2016,No,116.04
1165,Mumbai,4,1,1996,No,57.03
3566,Hyderabad,2,3,2011,No,115.65
2351,Delhi,1,1,2002,Yes,86.46
3247,Kolkata,2,2,2009,No,99.41
2348,Mumbai,2,1,2011,Yes,81.19
3437,Pune,2,3,2011,No,130.92
1013,Bangalore,4,1,1999,No,59.33
3188,Kolkata,3,1,2009,Yes,129.95
3806,Pune,5,3,1996,No,163.72
918,Delhi,5,3,1997,Yes,84.55
2516,Kolkata,5,3,2020,No,106.05
3683,Mumbai,5,2,2003,Yes,132.51
1641,Hyderabad,2,3,2007,Yes,82.56
3714,Delhi,5,1,2019,No,131.77
2472,Hyderabad,2,1,2005,Yes,103.16
2002,Hyderabad,3,3,2015,No,78.11
2255,Hyderabad,3,2,2011,No,104.58
2543,Mumbai,4,2,2008,No,78.27
1744,Pune,5,3,2007,No,79.06
3249,Delhi,3,1,2008,Yes,138.58
3730,Pune,5,1,2007,Yes,156.83
1365,Pune,3,1,2016,Yes,72.69
3950,Pune,3,2,2015,Yes,159.33
3271,Kolkata,1,2,2021,Yes,121.39
917,Hyderabad,1,2,1999,No,52.02
1167,Delhi,3,1,2022,Yes,72.39
1929,Mumbai,2,1,2012,No,80.89
3976,Pune,5,3,2021,Yes,182.33
3477,Pune,1,1,2007,Yes,116.73
2717,Kolkata,3,3,2002,No,105.99
2995,Bangalore,1,2,2003,No,78.41
2689,Hyderabad,1,1,2006,Yes,94.61
2997,Hyderabad,3,1,2014,Yes,123.29
1615,Kolkata,5,1,1999,No,76.81
3103,Bangalore,3,3,2000,No,111.81
2929,Kolkata,5,1,2007,No,118.38
2863,Delhi,4,2,2009,No,103.4
1700,Hyderabad,2,3,2006,No,83.71
992,Hyderabad,4,3,1998,Yes,57.79
3570,Chennai,5,3,2005,No,144.29
1897,Pune,5,3,1997,No,94.58
1884,Delhi,1,1,2014,No,78.78
3820,Mumbai,2,1,1996,No,115.87
1750,Hyderabad,1,3,2013,No,80.51
3383,Hyderabad,5,2,1998,No,125.55
3190,Delhi,3,1,2021,Yes,132.05
3242,Pune,2,2,2008,Yes,112.61
1742,Kolkata,2,3,2015,Yes,83.71
1057,Mumbai,4,3,2009,No,69.7
2021,Hyderabad,4,1,1999,No,80.13
2900,Bangalore,4,2,2005,Yes,117.87
1450,Pune,1,1,1995,No,52.5
3118,Bangalore,2,3,2017,Yes,128.72
3048,Pune,5,1,2007,Yes,139.18
1195,Kolkata,1,2,2006,No,48.77
3225,Hyderabad,4,2,1997,No,133.57
2714,Mumbai,1,3,2008,Yes,120.93
3523,Pune,2,1,2016,No,127.68
3382,Pune,2,1,2005,No,106.28
1722,Kolkata,4,2,2003,Yes,72.14
3959,Delhi,1,1,2002,Yes,143.52
1197,Chennai,2,1,1995,No,42.53
2005,Delhi,3,2,2012,Yes,84.39
3714,Chennai,5,1,2002,No,156.59
2106,Chennai,1,2,2008,No,84.62
1360,Hyderabad,2,2,1997,Yes,68.07
989,Mumbai,4,1,1997,No,37.69
1004,Pune,3,2,2000,No,39.68
3815,Bangalore,5,3,1999,Yes,172.47
843,Pune,1,2,2015,No,33.44
1803,Chennai,3,2,2021,No,60.46
3866,Chennai,5,1,2007,Yes,160.3
3487,Hyderabad,1,2,2015,Yes,133.43
3841,Mumbai,5,2,2016,Yes,160.21
3548,Delhi,1,2,2017,No,120.91
2505,Chennai,3,2,2007,Yes,104.79
2102,Chennai,5,2,2000,No,97.53
1512,Delhi,1,3,2009,No,56.18
3484,Bangalore,2,2,1995,No,106.84
3651,Delhi,2,1,2015,Yes,120.66
1110,Delhi,3,2,2008,Yes,64.87
1677,Kolkata,4,3,2004,Yes,87.74
1656,Delhi,3,3,2016,Yes,67.3
3121,Chennai,5,3,2009,No,136.82
2355,Bangalore,4,3,2019,Yes,112.39
1330,Mumbai,2,1,2010,Yes,64.0
816,Mumbai,2,1,2022,Yes,38.64
3565,Mumbai,3,2,2004,No,122.27
3901,Hyderabad,3,3,2021,No,154.91
1269,Pune,2,1,2013,Yes,61.96
1610,Pune,3,1,2002,Yes,77.16
2127,Mumbai,1,2,2002,No,71.87
1354,Bangalore,3,2,2020,Yes,59.28
2940,Delhi,4,1,2007,Yes,136.49
1681,Delhi,2,2,2016,No,71.56
3425,Chennai,5,3,2015,No,126.3
3478,Kolkata,2,2,2015,No,127.45
1620,Chennai,4,3,2007,No,70.66
1383,Chennai,3,3,2006,No,72.58
1645,Delhi,5,3,2014,Yes,97.87
2796,Hyderabad,2,3,2019,No,99.85
1641,Pune,1,3,2019,No,60.07
3175,Pune,1,2,2014,No,85.94
2604,Hyderabad,2,1,2001,Yes,81.84
1529,Kolkata,3,1,2015,No,63.68
1053,Kolkata,1,1,2005,No,34.92
2263,Mumbai,1,2,2005,Yes,96.12
3418,Chennai,5,1,1997,Yes,134.56
3391,Pune,1,3,2007,Yes,129.7
1650,Chennai,3,3,2000,No,70.02
2967,Delhi,2,1,2013,No,115.23
3822,Bangalore,1,1,1997,Yes,144.9
1621,Chennai,1,1,2009,Yes,65.55
3361,Kolkata,3,3,2015,No,118.86
2372,Mumbai,4,3,2009,No,101.82
1778,Bangalore,1,2,1998,Yes,92.07
2944,Bangalore,3,2,2019,Yes,116.41
1670,Pune,4,2,2005,No,77.77
2193,Bangalore,5,3,1998,No,114.58
1056,Mumbai,1,3,2019,No,66.94
927,Kolkata,5,2,2022,No,39.48
2182,Pune,3,2,2012,Yes,98.46
1979,Hyderabad,2,2,2006,Yes,83.37
2904,Bangalore,5,2,2022,No,105.19
3429,Bangalore,1,2,1997,Yes,128.58
2771,Hyderabad,4,2,2022,No,93.47
1355,Kolkata,1,3,2009,Yes,58.47
3571,Mumbai,5,2,2001,No,143.56
3500,Kolkata,1,3,2014,No,120.8
3947,Hyderabad,2,3,2003,Yes,131.92
3005,Pune,4,1,2009,Yes,127.45
884,Pune,5,1,2001,No,43.23
1121,Kolkata,1,3,2019,No,43.36
3156,Hyderabad,5,3,2022,Yes,122.09
2353,Kolkata,4,1,2016,No,95.59
1083,Kolkata,2,1,2019,Yes,60.6
3913,Bangalore,2,3,2014,Yes,150.37
3850,Hyderabad,3,3,2021,Yes,180.09
2717,Mumbai,2,3,2002,Yes,128.49
2981,Hyderabad,4,3,2001,Yes,132.56
1413,Delhi,5,3,2015,No,75.71
3496,Mumbai,2,2,2022,Yes,134.58
2227,Bangalore,2,2,2019,No,94.81
2316,Bangalore,2,3,2012,No,85.32
1028,Delhi,1,3,2007,Yes,56.92
2629,Delhi,3,1,2012,No,89.24
3845,Pune,2,2,2010,Yes,140.2
2129,Hyderabad,2,1,2008,No,70.13
2732,Bangalore,3,3,2019,No,95.2
918,Pune,2,2,1996,Yes,52.1
3785,Kolkata,5,1,2013,No,127.67
3171,Bangalore,4,1,1996,Yes,131.6
1720,Mumbai,1,1,2015,Yes,71.3
3006,Chennai,2,1,2006,No,104.37
3086,Pune,5,3,2000,No,107.24
3243,Kolkata,2,2,2017,Yes,123.55
1119,Pune,2,3,2015,No,55.14
3156,Pune,5,3,2011,No,125.16
3096,Hyderabad,5,1,2020,Yes,128.27
3385,Chennai,5,3,2012,No,142.36
1500,Chennai,2,1,2015,Yes,75.59
3241,Delhi,4,3,2005,Yes,150.87
3499,Bangalore,5,1,2001,Yes,136.0
1817,Kolkata,5,3,1999,No,72.09
1205,Mumbai,5,2,2002,No,66.36
3847,Pune,4,2,2005,Yes,160.07
2004,Delhi,1,2,2000,Yes,78.29
2868,Pune,1,3,2016,No,106.27
2498,Bangalore,1,3,2011,No,103.99
2406,Chennai,5,3,2012,Yes,111.42
954,Hyderabad,4,2,2020,No,52.5
2651,Bangalore,1,1,2015,Yes,106.67
1666,Bangalore,2,3,2018,No,69.88
1358,Kolkata,3,3,2014,Yes,55.43
993,Kolkata,3,1,2009,Yes,68.24
3246,Bangalore,3,2,2014,No,126.27
3127,Delhi,2,3,1997,Yes,113.59
3827,Bangalore,4,3,2014,Yes,153.34
1833,Bangalore,2,1,1999,No,81.77
2199,Kolkata,4,3,2010,Yes,112.29
3319,Bangalore,4,1,2018,Yes,156.93
2999,Mumbai,3,1,2012,No,96.01
3995,Delhi,2,2,2008,No,117.07
2831,Delhi,5,2,2009,Yes,103.46
1601,Mumbai,4,3,2006,No,85.85
1352,Kolkata,5,1,2008,No,61.6
2247,Delhi,5,1,2001,No,100.79
2346,Kolkata,3,2,2018,Yes,85.86
1529,Pune,3,2,2015,No,66.1
3360,Delhi,4,2,2015,No,143.92
1812,Delhi,2,3,2015,No,83.06
970,Bangalore,2,2,2021,No,49.42
1649,Mumbai,5,2,1996,Yes,92.61
1593,Chennai,2,2,2002,No,73.22
2388,Hyderabad,3,2,2016,Yes,111.28
924,Kolkata,4,2,2013,Yes,64.46
974,Kolkata,4,2,1998,Yes,64.65
3351,Kolkata,5,2,2012,No,139.33
2600,Bangalore,3,2,2018,No,100.87
3558,Pune,5,3,2004,Yes,150.21
905,Delhi,1,3,1995,Yes,50.3
2770,Bangalore,1,3,2006,No,117.8
2460,Chennai,1,3,1996,Yes,86.22
3375,Pune,3,1,2014,No,118.99
837,Delhi,5,3,1999,Yes,66.36
1194,Delhi,4,1,2017,Yes,68.99
1720,Kolkata,1,3,2018,No,58.02
3324,Chennai,1,3,2011,Yes,127.29
2290,Hyderabad,2,1,2009,No,83.24
1521,Kolkata,5,1,2017,Yes,87.3
2830,Chennai,1,3,2021,Yes,95.38
3162,Chennai,5,2,1999,No,105.46
2108,Pune,2,3,2008,Yes,88.86
2829,Hyderabad,2,2,1998,No,110.41
2503,Kolkata,1,2,2006,No,88.39
2433,Pune,5,1,2016,Yes,108.72
2252,Bangalore,4,3,2020,No,97.34
1164,Chennai,2,1,2009,No,49.63
3028,Delhi,4,3,2022,Yes,128.34
1533,Mumbai,1,2,2017,No,45.72
3723,Delhi,4,2,2010,No,136.99
3841,Chennai,3,2,2020,Yes,142.7
3508,Delhi,1,1,1998,No,102.12
1043,Bangalore,5,3,2021,Yes,81.56
1112,Chennai,1,2,2006,No,41.85
875,Kolkata,1,2,2015,No,29.06
3109,Pune,1,2,2022,No,111.48
1030,Kolkata,1,2,2014,No,45.54
3550,Mumbai,5,2,2007,Yes,142.4
3493,Chennai,5,2,2000,Yes,144.31
2211,Delhi,4,1,2004,Yes,119.63
3604,Hyderabad,5,1,2014,Yes,146.07
2148,Delhi,1,3,2019,No,72.29
1641,Chennai,4,1,2014,Yes,85.07
3726,Hyderabad,4,2,2007,Yes,156.53
2279,Pune,4,2,2006,Yes,89.48
1315,Pune,4,1,2021,No,57.8
3289,Chennai,4,2,1998,Yes,136.23
2372,Delhi,5,1,2021,No,87.49
3430,Kolkata,2,1,2016,No,128.75
3109,Delhi,1,1,2002,Yes,93.86
3596,Pune,4,3,2000,Yes,162.12
1618,Kolkata,2,2,2021,No,77.72
3849,Hyderabad,4,3,2012,Yes,161.57
3714,Delhi,1,1,2013,Yes,137.11
1407,Mumbai,4,1,1995,Yes,55.8
3757,Mumbai,1,3,2002,No,108.98
1322,Mumbai,1,2,1998,No,56.28
2601,Mumbai,5,2,2000,Yes,121.23
2012,Kolkata,1,2,2009,No,77.45
1836,Bangalore,1,2,1995,Yes,61.63
961,Mumbai,4,2,2010,Yes,72.92
2316,Bangalore,5,2,2015,Yes,111.94
2852,Delhi,1,3,1996,No,100.14
2831,Kolkata,3,3,1998,No,124.1
1001,Hyderabad,1,3,2014,No,37.56
3263,Pune,4,2,2002,Yes,142.39
1835,Hyderabad,3,1,2000,No,72.57
1747,Mumbai,5,2,2007,Yes,83.79
2220,Mumbai,3,2,2006,No,83.33
2164,Mumbai,4,2,1999,No,78.07
1551,Kolkata,2,3,2008,No,77.12
1749,Hyderabad,2,1,2009,Yes,49.65
3220,Bangalore,4,1,2008,No,118.64
2048,Mumbai,3,3,2004,Yes,84.77
2005,Bangalore,4,3,2012,Yes,94.88
2120,Mumbai,5,1,1998,Yes,112.29
2130,Hyderabad,5,2,2018,No,106.69
1230,Pune,5,2,2000,Yes,77.23
3537,Mumbai,1,2,2000,Yes,138.62
2965,Bangalore,1,2,2008,Yes,88.36
1387,Pune,4,1,2020,No,66.11
3917,Delhi,2,1,1995,No,119.23
3074,Delhi,4,3,2007,No,117.64
2063,Pune,4,1,2003,Yes,86.21
3195,Delhi,5,3,1996,Yes,126.65
940,Pune,2,3,1996,No,42.69
1003,Mumbai,5,1,2014,Yes,69.55
1803,Delhi,2,2,2022,Yes,75.83
2465,Kolkata,5,3,2005,Yes,110.57
1660,Chennai,2,2,2001,Yes,53.87
1644,Chennai,5,1,1997,No,84.79
3842,Pune,2,2,2019,Yes,132.97
3160,Kolkata,2,3,2006,No,126.61
2738,Kolkata,4,1,2000,Yes,121.74
936,Chennai,3,1,2001,No,46.2
2451,Pune,5,1,2000,Yes,111.16
3198,Delhi,1,2,1996,Yes,115.14
2490,Pune,5,2,2008,Yes,112.67
3020,Hyderabad,5,3,2007,Yes,131.07
1953,Pune,3,2,2014,No,71.38
878,Kolkata,1,3,2009,No,34.79
1778,Mumbai,3,3,2018,Yes,82.23
1368,Hyderabad,1,1,2012,Yes,73.87
3710,Delhi,3,2,2009,No,147.36
2904,Pune,1,2,2018,Yes,110.97
3210,Delhi,2,1,2018,Yes,108.51
933,Chennai,2,1,2017,No,60.76
2861,Pune,5,2,2007,Yes,140.19
1082,Chennai,5,1,2021,No,72.73
3653,Kolkata,4,3,2016,No,142.7
926,Mumbai,5,1,2000,Yes,67.24
2826,Mumbai,1,1,2018,No,84.36
2595,Delhi,3,1,2006,Yes,98.0
2649,Mumbai,3,1,1999,Yes,105.99
1017,Kolkata,2,1,2014,No,40.53
1544,Kolkata,2,3,2003,No,64.69
3527,Pune,5,3,2006,No,151.82
3844,Delhi,2,1,2001,Yes,133.11
1059,Chennai,1,2,2022,No,48.01
2041,Bangalore,2,1,2016,Yes,90.01
2643,Mumbai,3,3,2005,Yes,130.75
2481,Pune,2,2,1999,No,83.5
2312,Chennai,3,3,2002,No,109.83
2266,Bangalore,4,1,2010,No,83.69
898,Delhi,1,1,2011,No,38.45
981,Pune,4,1,1997,No,52.61
3016,Bangalore,4,3,2019,No,120.62
3080,Pune,4,3,2016,Yes,141.38
1755,Chennai,3,3,1996,Yes,76.36
1916,Kolkata,2,2,2008,No,59.93
1271,Chennai,4,3,1997,No,49.6
2339,Mumbai,4,3,1999,Yes,93.81
1908,Chennai,1,1,2007,No,74.31
1478,Delhi,3,1,1998,Yes,59.95
2342,Delhi,2,2,2017,Yes,92.84
1180,Kolkata,4,2,2011,No,65.62
2055,Pune,4,2,2000,No,79.04
3098,Delhi,2,2,2011,No,112.2
3956,Chennai,1,1,2011,Yes,135.9
3166,Bangalore,4,2,2019,No,120.75
3040,Delhi,4,1,2002,No,99.9
2458,Chennai,2,3,2008,No,97.34
3784,Hyderabad,5,2,2005,No,132.18
3448,Chennai,5,3,2006,No,143.4
3454,Pune,5,1,2021,Yes,150.29
2380,Pune,5,3,2018,Yes,106.41
1564,Delhi,1,3,2010,No,62.79
3732,Delhi,5,1,2006,Yes,142.69
1790,Chennai,3,2,2016,No,88.53
2386,Delhi,5,3,2015,Yes,104.4
3353,Hyderabad,4,3,2013,No,137.23
2912,Bangalore,2,2,2019,Yes,110.0
3069,Kolkata,4,2,2009,No,116.11
1265,Hyderabad,5,1,1995,Yes,71.45
2919,Mumbai,4,2,2012,Yes,135.76
1687,Mumbai,5,2,2019,No,62.82
3321,Chennai,2,2,2016,Yes,129.58
